Scheme Code,Scheme Name,Start Date,Last Date,ret_0.5Y,ret_1Y,ret_2Y,ret_3Y,ret_5Y,vol_0.5Y,vol_1Y,vol_2Y,vol_3Y,vol_5Y,semidev_0.5Y,semidev_1Y,semidev_2Y,semidev_3Y,semidev_5Y,Sharpe_0.5Y,Sharpe_1Y,Sharpe_2Y,Sharpe_3Y,Sharpe_5Y,Sortino_0.5Y,Sortino_1Y,Sortino_2Y,Sortino_3Y,Sortino_5Y,95pct1dVaR,95pct1mVaR,95pct1dESF,95pct1mESF,max_drawdown,aum,sharpe_hist1Y_1Y,sharpe_hist1Y_2Y,sharpe_hist1Y_3Y,sharpe_hist1Y_5Y,Scheme Cat1,Scheme Cat2,Scheme Code Direct,Scheme Code Reg,Master Scheme Name Reg,Master Scheme Name Direct,TER scheme name,Direct TER,Regular TER,type
118633,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,1/3/2013,9/30/2024,29.38724798,34.46950145,27.94121562,19.29702088,20.04643573,15.63842132,13.76591399,11.82029319,14.26333237,18.75154134,12.43958891,10.93015366,9.161609762,10.8498336,14.70039207,1.68733451,2.286045189,2.110033585,1.142581583,0.909068509,2.12123151,2.879145384,2.72236171,1.50205261,1.15959055,1.554053481,4.705304806,2.488272655,6.798490999,14.40215962,41.4,1.883729778,0.58237569,1.502713194,0.642345035,Equity,Large & Mid Cap Fund,118633,106240,Nippon India Large Cap Fund- Growth Plan Bonus Option,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,Nippon India Large Cap Fund,0.68,1.58,Direct
120405,Invesco India Infrastructure Fund - Direct Pan - Growth Option,1/2/2013,9/30/2024,40.76491231,51.46360887,39.57153687,27.09240589,28.87468534,23.28583651,20.33713123,16.19971266,16.88254357,18.79501889,19.2006746,16.67793757,12.96417341,13.36413647,15.10008413,1.621797538,2.383011071,2.257542318,1.427060193,1.376677804,1.96685341,2.905851437,2.82096943,1.802765629,1.713545774,1.584324546,5.246478492,2.668383835,7.65746956,18.93860562,43229.49,2.299146326,0.787798837,1.874269295,1.032429953,Equity,ELSS,120405,106654,Invesco India Infrastructure Fund - Growth Option,Invesco India Infrastructure Fund - Direct Pan - Growth Option,Invesco India Infrastructure Fund,0.7,2.07,Direct
127042,Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option,2/25/2014,9/30/2024,57.57159316,55.09020967,37.38076146,30.582013,29.2675106,17.0642973,15.66876097,13.76962397,15.91861395,18.91733149,12.3046986,11.36906892,9.972719382,11.88013388,14.87181667,3.197998265,3.324462589,2.496855508,1.73268936,1.388542069,4.435020715,4.581748079,3.447481088,2.321692102,1.766261055,1.476002241,4.748198526,2.491890372,7.402852937,15.96133251,472638.98,1.362918483,0.925389004,1.848234432,0.95617483,Equity,Small Cap Fund,127042,127039,Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option,Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option,Motilal Oswal Midcap Fund,0.6,1.65,Direct
118494,Templeton India Value Fund - Direct - Growth,1/1/2013,9/30/2024,33.58871155,38.01651621,30.10628506,21.28013158,24.12167491,16.06229508,14.3645843,12.17437644,14.38865609,18.93245112,12.79862181,11.37168489,9.491805073,11.19803183,14.88618794,1.904379878,2.437697846,2.22650295,1.27045441,1.115633405,2.390000424,3.079272468,2.855756608,1.632441473,1.418877351,1.673998026,4.729630778,2.633133724,6.712925961,14.40026986,37100.82,2.000158431,0.681640146,1.733167955,0.773742786,Equity,Contra Fund,118494,100496,Templeton India Value Fund - Growth Plan,Templeton India Value Fund - Direct - Growth,Templeton India Value Fund,0.86,2.04,Direct
120834,quant Focused Fund - Growth Option-Direct Plan,1/7/2013,9/30/2024,23.96058813,41.89897967,28.46954868,19.65137912,22.93696755,14.43622637,15.16270294,13.39944036,16.45288381,18.96588454,10.7058415,11.56290636,10.13559109,12.5276731,14.53854077,1.451943714,2.565438353,1.900791973,1.01206447,1.051201567,1.957864604,3.364117849,2.512882422,1.329167755,1.371318336,1.717544372,5.349930103,2.563211102,7.356287936,16.5472696,37581.6,1.06850248,0.326310362,1.275412476,0.70928704,Equity,Sectoral/ Thematic,120834,109275,quant Focused Fund - Growth Option - Regular Plan,quant Focused Fund - Growth Option-Direct Plan,QUANT FOCUSED FUND,0.66,2.14,Direct
141226,Mahindra Manulife Multi Cap Badhat Yojana - Direct Plan -Growth,5/18/2017,9/30/2024,37.9021145,40.20232262,30.40763983,19.35332528,25.03702567,20.14265251,18.11265448,15.10480683,16.80187715,19.02724875,16.72232321,14.81299372,12.16044535,13.29761368,15.11473351,1.732746692,2.053940942,1.81449787,0.973303467,1.158182455,2.087157034,2.511465496,2.253835204,1.229793982,1.457983076,1.699817431,5.570125449,2.707791653,7.92809719,20.56283527,30607.68,1.533362385,0.360839599,1.4977067,0.953318707,Equity,Large Cap Fund,141226,141224,Mahindra Manulife Multi Cap Badhat Yojana - Regular Plan - Growth,Mahindra Manulife Multi Cap Badhat Yojana - Direct Plan -Growth,Mahindra Manulife Multi Cap Fund,0.4,1.83,Direct
120728,UTI Infrastructure Fund-Growth Option- Direct,1/2/2013,9/30/2024,34.28542146,42.33011559,32.05352163,21.98207147,21.4706668,20.9499497,17.65197258,14.2915553,15.64119362,19.11050372,17.39628221,14.3919354,11.40653813,12.33875392,15.28134371,1.493341125,2.228086148,2.032915314,1.213594814,0.966519097,1.798396984,2.732788503,2.54709372,1.538410733,1.208706979,1.593410469,5.222609167,2.641988875,7.635922006,18.74726026,5600.86,1.855125186,0.588618307,1.551073696,0.675385364,Equity,ELSS,120728,102395,UTI Infrastructure Fund-Growth Option,UTI Infrastructure Fund-Growth Option- Direct,UTI - Infrastructure Fund,1.83,2.15,Direct
119247,DSP India T.I.G.E.R. Fund - Direct Plan - Growth,1/2/2013,9/30/2024,48.23623484,51.256535,41.11565551,29.45629349,27.34082242,21.19531123,18.85750553,15.50208948,16.12742277,19.11640553,17.81048206,15.54751006,12.55727897,12.92620167,15.49089764,2.134256693,2.559009458,2.458743098,1.640453894,1.27329494,2.539865833,3.103811145,3.035343532,2.046718298,1.571298384,1.60247646,4.699168475,2.700453811,6.891032314,14.74286142,56123.17,2.457180009,1.052304166,2.115433564,0.905624388,Equity,ELSS,119247,102434,DSP India T.I.G.E.R. Fund - Regular Plan - Growth,DSP India T.I.G.E.R. Fund - Direct Plan - Growth,DSP India T.I.G.E.R. Fund,0.89,1.87,Direct
120621,ICICI Prudential Infrastructure Fund - Direct Plan -  Growth,1/2/2013,9/30/2024,36.34897585,49.10915211,39.91190659,29.81173778,28.5702732,19.25614848,17.056301,13.84670138,14.82480118,19.17787261,16.10299429,13.91861004,11.03558969,11.6809043,15.2075807,1.731861171,2.703350047,2.665754506,1.808573178,1.333321673,2.070979797,3.312769879,3.344806,2.295347783,1.681416242,1.623245553,5.124771678,2.675825241,7.158632301,14.37526118,165678.67,2.844874624,1.253640474,2.263416493,0.914959408,Equity,ELSS,120621,103149,ICICI Prudential Infrastructure Fund - Growth,ICICI Prudential Infrastructure Fund - Direct Plan -  Growth,ICICI Prudential Infrastructure Fund,1.18,1.9,Direct
118651,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,1/2/2013,9/30/2024,39.39660162,39.17374067,31.72888725,24.11384621,23.80752173,16.04281337,14.2510519,12.20551364,14.61217518,19.27648239,12.93337577,11.45952094,9.65126746,11.38037991,15.41260187,2.268716888,2.538320745,2.353763069,1.444948883,1.079425245,2.814160994,3.156653832,2.976695793,1.855284829,1.350033038,1.638888312,4.845291596,2.629658214,7.593334078,15.75049647,75.3,2.146889776,0.906570619,1.875142965,0.765827138,Equity,Large Cap Fund,118651,101162,Nippon India Multi Cap Fund-Growth Plan-Bonus Option,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,Nippon India Multi Cap Fund,0.74,1.56,Direct
120826,quant Large & Mid Cap Fund - Growth Option-Direct Plan,1/7/2013,9/30/2024,26.80299931,46.88058521,32.10433023,22.85326965,25.55179015,17.59887775,17.48382669,15.13781719,17.63390659,19.31626397,13.82121011,13.77207654,11.80424983,13.6281094,14.86520802,1.352529385,2.509781525,1.922623973,1.125857707,1.16750269,1.72220805,3.186199633,2.465580671,1.456788251,1.517085407,1.760170355,5.17273087,2.713287269,7.452218611,17.5359989,103185.9,1.163179678,0.443225369,1.342357818,0.794906279,Equity,Mid Cap Fund,120826,104513,quant Large & Mid Cap Fund - Growth Option,quant Large & Mid Cap Fund - Growth Option-Direct Plan,QUANT LARGE & MID CAP FUND,0.61,1.88,Direct
118762,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,1/3/2013,9/30/2024,38.16638137,50.1753868,41.89477125,29.00697685,28.27098806,20.77844714,18.17014013,15.31642869,16.40340248,19.32587222,17.10413151,14.79944925,12.22903343,12.93637341,15.34374612,1.692445115,2.596313868,2.539415163,1.585462338,1.30762471,2.056016779,3.187644756,3.180527019,2.010376171,1.646989455,1.638945426,5.947673939,2.671306042,7.926642916,18.72581021,13.48,2.559868894,0.987204356,1.861670226,0.845261649,Equity,ELSS,118762,101263,Nippon India Power & Infra Fund-Growth Plan-Bonus Option,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,Nippon India Power & Infra Fund,0.98,1.83,Direct
119659,Aditya Birla Sun Life Pure Value Fund - Growth - Direct Plan,1/2/2013,9/30/2024,33.8592842,38.51934865,32.60136616,19.8467181,22.06174954,19.46268099,17.2140385,14.92084389,17.36158784,19.3388701,15.7837783,14.0088684,11.95651921,13.78885872,15.52021646,1.585561836,2.063394284,1.983893564,0.970344317,0.985670282,1.955126561,2.535490207,2.475751149,1.221763052,1.228188382,1.847319831,5.722606522,2.909684588,9.113944071,22.61711085,63528.6,1.907765698,0.420827814,1.283789622,0.541359799,Equity,Contra Fund,119659,108167,Aditya Birla Sun Life Pure Value Fund - Growth Option,Aditya Birla Sun Life Pure Value Fund - Growth - Direct Plan,Aditya Birla Sun Life Pure Value Fund,1,1.85,Direct
141924,HDFC Housing Opportunities Fund  - Growth Option - Direct Plan,12/7/2017,9/30/2024,28.87727212,39.32431443,32.44952777,20.59381162,20.323932,21.10054501,18.6678089,15.49520748,16.66521557,19.51491688,17.08935578,14.96104921,12.2549698,12.99804298,15.30505218,1.226379324,1.945826348,1.900557176,1.055720614,0.887727686,1.514233331,2.427925603,2.403068164,1.353573891,1.131909373,1.760670067,5.999663921,2.807741046,8.216922969,20.37114846,19347.15,1.86162611,0.491188668,1.330430838,0.578565501,Equity,ELSS,141924,141923,HDFC Housing Opportunities Fund  - Growth Option,HDFC Housing Opportunities Fund  - Growth Option - Direct Plan,HDFC Housing Opportunities Fund,1.2,2.17,Direct
120488,JM Focused Fund (Direct)  - Growth Option,1/2/2013,9/30/2024,33.12021408,38.49387203,30.65483111,18.81769294,17.05095908,18.26242046,16.12533033,13.37893442,15.63252428,19.52991174,14.38106111,12.80490565,10.44114512,11.99846124,15.31148393,1.64930022,2.201125266,2.067042878,1.01184509,0.719458401,2.094436137,2.771896412,2.648639665,1.318310125,0.917674547,1.607913488,5.8623984,2.660880092,8.04411201,19.64605529,2909.28,1.959879521,0.376120466,1.13675724,0.538491614,Equity,Sectoral/ Thematic,120488,107410,JM Focused Fund (Regular) - Growth Option,JM Focused Fund (Direct)  - Growth Option,JM Focused Fund,1.01,2.41,Direct
120539,Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan,1/2/2013,9/30/2024,34.49567043,29.24590488,25.41023848,10.95881278,26.04079744,15.49450803,15.59847984,15.18211243,17.59309254,19.553497,10.23898519,10.09414278,10.32378627,12.68789412,14.50235536,2.032698965,1.682593763,1.476094884,0.452382818,1.178346637,3.07605391,2.600112308,2.170738321,0.627276103,1.588762437,1.861667019,6.927156102,2.54152464,9.950587971,28.96700586,139660.67,1.19029638,-0.090594227,1.016238583,0.955551854,Equity,ELSS,120539,103168,Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan,Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan,Aditya Birla Sun Life Digital India Fund,0.74,1.85,Direct
120351,LIC MF Infrastructure Fund-Direct Plan-Growth,1/2/2013,9/30/2024,57.7128898,56.1434198,40.0002641,29.4805002,26.50944897,22.60088317,19.85834268,15.7027383,16.75273986,19.57694211,18.25257075,15.93900129,12.35305838,13.05788933,15.44940266,2.420829725,2.676125629,2.356293749,1.58066683,1.200874418,2.997544321,3.33417501,2.995231056,2.027931124,1.521706015,1.696332425,4.742020344,2.700267662,6.633299512,15.65550718,6446.9,2.088249094,0.873266731,1.667860573,0.828032766,Equity,ELSS,120351,107763,LIC MF Infrastructure Fund-Regular Plan-Growth,LIC MF Infrastructure Fund-Direct Plan-Growth,LIC MF Infrastructure Fund,1.38,2.4,Direct
120841,quant Mid Cap Fund - Growth Option - Direct Plan,1/7/2013,9/30/2024,24.87777232,42.59371646,32.93814959,25.41376194,31.2646635,19.88528132,18.97015632,16.64365408,18.42795906,19.72231244,15.92150215,15.13459557,13.06341721,14.31327452,15.32278831,1.100199287,2.087158155,1.79877264,1.216291064,1.433131312,1.374102274,2.616106672,2.291754838,1.565942295,1.844616198,1.868731832,5.31021353,2.816096109,7.346121911,18.54256325,419176.57,1.464777164,0.765699573,1.742778207,1.055430526,Equity,Small Cap Fund,120841,101065,quant Mid Cap Fund - Growth Option - Regular Plan,quant Mid Cap Fund - Growth Option - Direct Plan,QUANT MID CAP FUND,0.58,1.73,Direct
120823,quant Active Fund-GROWTH OPTION-Direct Plan,1/7/2013,9/30/2024,21.85597269,36.1236841,25.33336537,18.09070592,27.25977933,18.39104745,17.92107234,15.81559991,18.06639898,19.91291493,14.67366362,14.37164976,12.62264867,14.19278413,15.58295218,1.025279976,1.848309269,1.41210991,0.835291301,1.218293726,1.285021462,2.304793441,1.769308958,1.063266078,1.556815362,1.8671281,6.46227623,2.903136639,8.760873448,20.67097178,440966.67,0.857099594,0.3329644,1.488238369,0.989729616,Equity,Large Cap Fund,120823,100631,quant Active Fund-GROWTH OPTION - Regular Plan,quant Active Fund-GROWTH OPTION-Direct Plan,QUANT ACTIVE FUND,0.58,1.7,Direct
120486,JM Value Fund (Direct) - Growth Option,1/2/2013,9/30/2024,43.70933704,45.0949287,39.16848952,24.2528134,24.31706509,18.7622461,17.34599844,14.27713974,15.79512293,19.91424842,15.44249886,14.13034514,11.45173147,12.41071897,15.74937455,2.169747525,2.426780381,2.533314808,1.345530104,1.070442863,2.636188444,2.979044623,3.15834244,1.71245626,1.3535182,1.627503801,5.115924002,2.710021955,7.210780137,20.94862927,8293.83,2.878040009,0.710698389,1.547339444,0.774345995,Equity,Contra Fund,120486,100254,JM Value Fund (Regular) - Growth Option,JM Value Fund (Direct) - Growth Option,JM Value Fund,0.9,2.2,Direct
118557,Franklin Build India Fund - Direct - Growth,1/1/2013,9/30/2024,36.13562706,47.54488769,39.82960454,27.33646925,26.39410793,21.16449867,18.57976,15.07176449,16.09133138,20.00526906,17.49440871,15.23034447,12.0697496,12.81191472,15.84465998,1.565623055,2.397495322,2.44361598,1.512396251,1.169397315,1.894069563,2.92474591,3.051397565,1.899518516,1.476466391,1.766284236,5.639262581,2.897845807,7.9567568,17.04110383,61209.58,2.717707844,0.946768322,1.890128732,0.836351201,Equity,ELSS,118557,112092,Franklin Build India Fund Growth Plan,Franklin Build India Fund - Direct - Growth,Franklin Build India Fund,0.91,1.98,Direct
119514,Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan,1/2/2013,9/30/2024,34.53710159,39.50302308,36.33481808,23.41716435,25.39614332,20.72949934,17.90848032,14.94556173,16.57190688,20.3131124,17.18860587,14.66704498,12.01226375,13.12009595,16.14591899,1.521363399,2.038309361,2.230415871,1.232034702,1.102546123,1.834767859,2.488778288,2.775065447,1.556174926,1.387108614,1.793460743,6.394076365,2.825879711,8.9274784,22.41594022,15505.49,2.636459833,0.76539069,1.776368192,0.749682205,Equity,ELSS,119514,103476,Aditya Birla Sun Life Infrastructure Fund-Growth,Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan,Aditya Birla Sun Life Infrastructure Fund,1.32,2.23,Direct
120594,ICICI Prudential Technology Fund - Direct Plan -  Growth,1/2/2013,9/30/2024,40.8407782,33.43441235,24.98691655,9.763125166,27.10668428,15.31574821,15.55424783,14.97294486,17.28558463,20.51096292,10.19094154,10.07353561,10.21244419,12.50490624,15.04818435,2.470710388,1.956662429,1.468443032,0.39125811,1.175307292,3.71317783,3.021224476,2.15295341,0.540837735,1.601966305,1.752178835,7.45387049,2.561335816,10.17600932,29.13980767,692605.45,0.870693781,-0.309269902,0.975619493,0.849506837,Equity,ELSS,120594,100363,ICICI Prudential Technology Fund - Growth,ICICI Prudential Technology Fund - Direct Plan -  Growth,ICICI Prudential Technology Fund,0.9,1.73,Direct
135800,Tata Digital India Fund-Direct Plan-Growth,12/29/2015,9/30/2024,38.4915969,37.17175342,27.37346396,11.54791886,26.47877838,16.57177115,16.58630379,15.57184492,17.87486039,20.53045316,10.84060147,10.77931236,10.528138,12.81293707,14.89712218,2.141690021,2.06023921,1.565226477,0.478208986,1.143607411,3.273950896,3.170123685,2.315078312,0.667131885,1.576061342,1.846875705,6.924466652,2.597563052,10.29400323,29.12874544,487683.69,0.938712516,-0.257588906,0.935244218,0.863290995,Equity,ELSS,135800,135797,Tata Digital India Fund-Regular Plan-Growth,Tata Digital India Fund-Direct Plan-Growth,Tata Digital India Fund,0.35,1.66,Direct
120828,quant Small Cap Fund - Growth Option - Direct Plan,1/7/2013,9/30/2024,32.14329689,44.56165968,37.82443549,25.44079621,39.96885317,18.94069533,19.16472319,16.85826178,19.90888059,21.02075647,15.31975694,15.6287445,13.53489969,15.78942098,16.5006782,1.538660349,2.168654318,2.065719227,1.127175187,1.758683291,1.902334156,2.659308921,2.572936356,1.421255171,2.240444467,2.051558854,6.057775873,3.221533558,10.17869319,25.17184007,1428707.98,1.964167194,0.631120281,1.788288805,1.11299831,Equity,Dividend Yield Fund,120828,100177,quant Small Cap Fund - Growth - Regular Plan,quant Small Cap Fund - Growth Option - Direct Plan,QUANT SMALL CAP FUND,0.64,1.6,Direct
135813,Tata Resources & Energy Fund-Direct Plan-Growth,12/29/2015,9/30/2024,33.30496438,39.23762043,28.00413917,15.75746077,24.44689953,22.22349571,19.94587517,16.77040301,18.74317922,21.08881148,18.27442099,16.16189393,13.29161317,14.69190305,16.28476765,1.36364525,1.816797715,1.490968295,0.680645509,1.016980002,1.658326925,2.242164228,1.881196726,0.868332762,1.316991436,1.96814048,5.900897667,3.088266192,9.132163221,23.51442171,21602.42,1.074359957,0.056574929,1.093258644,0.819839402,Equity,ELSS,135813,135815,Tata Resources & Energy Fund-Regular Plan-Growth,Tata Resources & Energy Fund-Direct Plan-Growth,Tata Resources & Energy Fund,0.61,2.18,Direct
118979,HDFC Infrastructure Fund - Growth Option - Direct Plan,1/1/2013,9/30/2024,32.82607205,45.05731909,40.08582036,29.09966867,23.95454285,19.56801905,18.12716741,15.68499659,17.19284916,21.217977,16.338381,14.77345024,12.59660742,13.55946571,16.91737005,1.52422542,2.320126368,2.364413671,1.518053723,0.987584389,1.825521884,2.846817663,2.944111785,1.924830169,1.238640686,1.776776965,6.240379462,2.98184961,8.841250234,16.51093013,52140.86,2.480845484,1.075227256,1.919838042,0.597905797,Equity,ELSS,118979,107524,HDFC Infrastructure Fund - Growth Plan,HDFC Infrastructure Fund - Growth Option - Direct Plan,HDFC Infrastructure Fund,1.11,2.05,Direct
120395,Invesco India PSU Equity Fund - Direct Plan - Growth,1/2/2013,9/30/2024,34.19242021,55.64474183,43.81153211,29.79204872,26.61490189,30.3883657,26.25901806,21.26331176,21.10770936,21.81808637,25.0556414,21.31135459,16.93019874,16.6548046,17.17065055,1.026459288,2.004825227,1.919340344,1.269301574,1.082354405,1.244926032,2.470267275,2.41057608,1.608667851,1.375306184,1.900831065,6.53128481,3.193869821,8.2670792,19.82365461,26739.59,1.971419558,0.770304413,1.476500861,0.832378342,Equity,ELSS,120395,112171,Invesco India PSU Equity Fund - Growth,Invesco India PSU Equity Fund - Direct Plan - Growth,Invesco India PSU Equity Fund,0.76,2.06,Direct
120833,quant Infrastructure Fund - Growth Option-Direct Plan,1/7/2013,9/30/2024,17.39351946,51.93448811,33.1772526,25.90062908,32.04820174,21.35799875,22.06857168,18.91110803,20.78150479,22.16456857,17.34712803,17.34154286,14.83582825,16.12450895,17.47399626,0.673917047,2.217383564,1.595742171,1.101971648,1.310569238,0.82973501,2.821807061,2.034079398,1.420237301,1.662367401,1.978793688,6.54099897,3.236541835,9.242449983,19.54596094,248887.79,0.746135925,0.487437948,1.679196292,1.02504674,Equity,ELSS,120833,106170,quant Infrastructure Fund - Growth Option,quant Infrastructure Fund - Growth Option-Direct Plan,QUANT INFRASTRUCTURE FUND,0.66,1.87,Direct
134923,Nippon India US Equity Opportunites Fund- Direct Plan- Growth Plan- Growth Option,7/28/2015,9/30/2024,7.185804952,26.387117,20.37215794,9.030186149,15.02262243,14.56355864,13.92925044,17.08802209,19.79925709,22.29446795,10.98110314,10.28307074,11.87930024,14.33849757,16.31170593,0.287416356,1.678993217,1.016627779,0.304566284,0.539264828,0.381182555,2.274332016,1.462388994,0.420559136,0.737054878,2.11667961,8.876538371,3.486550956,13.83785259,26.36086293,29890.02,0.661050484,-0.080805589,0.304887008,0.409770381,Equity,ELSS,134923,134922,Nippon India US Equity Opportunites Fund- Growth Plan- Growth Option,Nippon India US Equity Opportunites Fund- Direct Plan- Growth Plan- Growth Option,Nippon India US Equity Opportunites Fund,1.3,2.41,Direct
119028,DSP Natural Resources and New Energy Fund - Direct Plan - Growth,1/4/2013,9/30/2024,32.31978678,43.82517133,33.24426977,21.86744464,25.505149,22.27300889,19.93831934,17.13915353,19.07411096,22.41726064,17.93332129,15.63919823,12.95844256,14.62940311,16.93304584,1.316381946,2.04757335,1.764630308,0.989165087,1.003920566,1.634933446,2.610438893,2.333943267,1.2896934,1.329066797,2.128413964,9.177547261,3.646918486,17.35310299,28.6316381,47485.76,1.420384673,0.421859782,1.213539982,0.464259483,Equity,ELSS,119028,108202,DSP Natural Resources And New Energy Fund - Regular - Growth,DSP Natural Resources and New Energy Fund - Direct Plan - Growth,DSP Natural Resources And New Energy Fund,0.98,2.1,Direct
134017,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,3/30/2015,9/30/2024,20.61019174,17.41268195,17.78944018,12.63240819,12.75656111,17.55558815,15.44346233,13.56824787,16.2464709,22.52251046,13.60847727,11.8731425,10.31633509,12.26603843,17.18894718,1.003110325,0.93325458,1.090003685,0.592892343,0.433191545,1.294060415,1.213889411,1.433594397,0.785290886,0.567606673,1.889259193,6.489948068,2.930483129,9.390581228,21.40446513,2824.61,1.289062074,0.421740261,0.953892186,0.465344957,Equity,ELSS,134017,134016,LIC MF Banking and Financial Services Fund-Regular Plan-Growth,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,LIC MF Banking and Financial Services Fund,1.05,2.42,Direct
120385,Invesco India Financial Services Fund - Direct Plan - Growth,1/2/2013,9/30/2024,31.11295067,35.6684261,27.1192147,15.93964642,16.62976725,18.69060697,15.99170714,14.02164132,16.40216372,22.60208095,14.95036803,12.53997998,10.77815661,12.5058648,17.4109891,1.504121868,2.04283544,1.72014204,0.788898748,0.603031521,1.880418636,2.605141806,2.237786625,1.034686255,0.782825558,1.970607353,6.675285002,3.008212422,9.255191994,23.22299471,12821.17,1.24965508,0.157797683,0.904538419,0.488282574,Equity,ELSS,120385,108378,Invesco India Financial Services Fund - Retail Growth,Invesco India Financial Services Fund - Direct Plan - Growth,Invesco India Financial Services Fund,0.93,2.25,Direct
118868,Taurus Banking & Financial Services Fund - Direct Plan - Growth,1/3/2013,9/30/2024,18.25905238,21.93628285,19.67600084,12.41913893,13.23210626,18.49068437,16.31071397,14.44202609,16.89357861,22.65876855,14.67539638,12.66111808,11.07560715,12.82306868,17.21848047,0.825229184,1.160972038,1.154685688,0.557557351,0.451573802,1.039771055,1.495624852,1.505651167,0.7345464,0.594251408,2.04754264,6.800446191,3.023810496,9.19418836,22.07261361,244.56,1.146803182,0.262961582,0.882784571,0.442125894,Equity,ELSS,118868,117312,Taurus Banking & Financial Services Fund - Regular Plan - Growth,Taurus Banking & Financial Services Fund - Direct Plan - Growth,Taurus Banking & Financial Services Fund,1.78,2.49,Direct
133859,SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,3/5/2015,9/30/2024,27.76372916,33.18680771,22.73327929,14.04287295,15.40917519,18.51028868,16.04746188,14.15879778,16.50305015,22.72995506,14.79323522,12.47273661,10.77732209,12.44181868,17.46212789,1.337835924,1.881095461,1.393711499,0.669141331,0.545939275,1.67399009,2.420223296,1.831000236,0.887560994,0.710633622,1.854253912,6.801987056,2.951921138,9.145011861,21.69085519,201495.42,0.875734869,0.124320719,0.849237815,0.470106483,Equity,ELSS,133859,133858,SBI BANKING & FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH,SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,SBI BANKING & FINANCIAL SERVICES FUND,0.73,1.83,Direct
119333,Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option,1/2/2013,9/30/2024,29.50240442,30.67240347,22.13790587,13.31658817,13.3009164,20.63484146,17.37285036,14.7922418,16.93414324,23.21141385,16.16451273,13.33961873,11.25556076,12.79579957,17.77423911,1.284352219,1.592853383,1.293779951,0.609218195,0.443786685,1.639542426,2.074452353,1.700306744,0.806248028,0.579541905,1.878521969,6.993032708,3.086423332,9.8375558,21.71742271,677.13,0.873874306,0.085736014,0.763655673,0.36982781,Equity,ELSS,119333,117549,Baroda BNP Paribas Banking and Financial Services Fund - Regular - Growth Option,Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option,Baroda BNP Paribas Banking and Financial Services Fund,0.98,2.43,Direct
119597,Sundaram Financial Services Opportunities Fund Direct Plan - Growth,1/2/2013,9/30/2024,24.12106926,28.5308769,26.98640846,17.56131569,17.64196349,19.30906888,16.4541925,14.13847928,16.55223761,23.25768761,15.39596816,12.84343981,10.88141547,12.58052978,17.81012784,1.093841935,1.551633536,1.696533834,0.879718865,0.629553709,1.371857166,1.98785351,2.204346348,1.157448529,0.822114452,1.936971924,6.506356758,3.08749369,8.995315166,20.09900618,18473.3,1.923666279,0.530798619,1.106712722,0.600401785,Equity,ELSS,119597,109059,Sundaram Financial Services Opportunities Fund Regular Plan - Growth,Sundaram Financial Services Opportunities Fund Direct Plan - Growth,Sundaram Financial Services Opportunities Fund,0.76,2.11,Direct
118588,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option,1/2/2013,9/30/2024,28.90940294,26.80438261,23.51408262,16.28510997,16.57939098,16.98760237,14.76169365,13.56335175,16.49959973,23.31636001,13.22727083,11.37873108,10.33972258,12.49055176,18.23404562,1.525194808,1.612578013,1.512464102,0.805177713,0.582397551,1.958786757,2.092006784,1.984007063,1.063612739,0.744727268,1.929602563,7.072679412,3.127110721,10.03691865,18.74937784,57.33,1.353121177,0.44587697,1.276136867,0.439039948,Equity,ELSS,118588,101863,Nippon India Banking & Financial Services Fund-Growth Plan-Bonus Option,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option,Nippon India Banking & Financial Services Fund,1.08,1.88,Direct
